mapID,value,label,graph
e4172,微生物学（2010年化学工业出版社出版的图书）,Concept Entity,character
e4173,4.1万,Concept Entity,character
e4174,糖尿病患者,Concept Entity,character
e4175,C143H230N42O37S7,Concept Entity,character
e4176,金银花．连翘．板蓝根,Concept Entity,character
e4177,1486.0864,Concept Entity,character
e4178,矿物油在人体肠道不被吸收或消化,Concept Entity,character
e4179,肿瘤科,Concept Entity,character
e4180,Th细胞,Concept Entity,character
e4181,亚硫酸酐溶液,Concept Entity,character
e4182,Cotton,Concept Entity,character
e4183,细胞,Concept Entity,character
e4184,阴道炎,Concept Entity,character
e4185,四元至七元,Concept Entity,character
e4186,霉菌性外阴炎,Concept Entity,character
e4187,半知菌亚门真菌侵染,Concept Entity,character
e4188,红菇属（Russula),Concept Entity,character
e4189,erythrocyte/red,Concept Entity,character
e4190,Henoch-Schonlein紫癜、自限性急性出血症,Concept Entity,character
e4191,真菌、真核藻类和原生动物,Concept Entity,character
e4192,T-lymphocyte,Concept Entity,character
e4193,炎症，感染，肿瘤，衰老,Concept Entity,character
e4194,腹膜炎,Concept Entity,character
e4195,日本乙型脑炎,Concept Entity,character
e4196,葡萄糖,Concept Entity,character
e4197,人体对外界环境的抵抗能力,Concept Entity,character
e4198,肺泡巨噬细胞,Concept Entity,character
e4199,降解木材能力极强,Concept Entity,character
e4200,咽类疾病,Concept Entity,character
e4201,Therapeutic,Concept Entity,character
e4202,Monensin,Concept Entity,character
e4203,Mary,Concept Entity,character
e4204,溶于水，几不溶于乙醇，氯仿和乙醚。,Concept Entity,character
e4205,重组蛋白的表达过程,Concept Entity,character
e4206,耐青霉素酶，不为该酶水解破坏,Concept Entity,character
e4207,分布甚广，但含量较少,Concept Entity,character
e4208,149.21100,Concept Entity,character
e4209,速度快、操作简单,Concept Entity,character
e4210,感染科、呼吸内科,Concept Entity,character
e4211,系统医学,Concept Entity,character
e4212,铁细菌,Concept Entity,character
e4213,精囊炎,Concept Entity,character
e4214,甲状腺炎,Concept Entity,character
e4215,空气、飞沫、接触、注射、输液等,Concept Entity,character
e4216,不停地呕吐，腹泻、疲倦、精神欠佳，疾病加重变得不安、过度亢奋、神志不清、惊厥或癫痫，甚至昏迷,Concept Entity,character
e4217,由出牙生殖的酵母状真菌,Concept Entity,character
e4218,GMO,Concept Entity,character
e4219,细球菌科,Concept Entity,character
e4220,￥22.00,Concept Entity,character
e4221,链球菌溶血素,Concept Entity,character
e4222,大肠杆菌、克雷伯杆菌、绿脓杆菌、流感杆菌等革兰阴性杆菌；细菌、病毒、真菌、需氧菌、厌氧菌等,Concept Entity,character
e4223,朊蛋白病,Concept Entity,character
e4224,针状或片状白色结晶,Concept Entity,character
e4225,《诸病原候论》中，记载,Concept Entity,character
e4226,支气管痉挛,Concept Entity,character
e4227,Lactasin;Biofermin;Biofermine;Lactasin,Concept Entity,character
e4228,预防和控制排斥反应的发生,Concept Entity,character
e4229,suppressor,Concept Entity,character
e4230,担子菌亚门,Concept Entity,character
e4231,IgG-APL IgM－APL,Concept Entity,character
e4232,C22H24N2O8,Concept Entity,character
e4233,利福平,Concept Entity,character
e4234,鸡传染性鼻炎,Concept Entity,character
e4235,通过注射动物体防治某种传染病,Concept Entity,character
e4236,艾姆登-迈耶霍夫途径,Concept Entity,character
e4237,由梅毒螺旋体（TP）引起,Concept Entity,character
e4238,1944年10月,Concept Entity,character
e4239,Capra,Concept Entity,character
e4240,parathyroid,Concept Entity,character
e4241,放线菌,Concept Entity,character
e4242,种类多、个体小,Concept Entity,character
e4243,生物制药（制药技术）,Concept Entity,character
e4244,acute,Concept Entity,character
e4245,氯化联苯,Concept Entity,character
e4246,法氏囊病,Concept Entity,character
e4247,life,Concept Entity,character
e4248,注射的疫苗,Concept Entity,character
e4249,球孢子菌病,Concept Entity,character
e4250,CIH,Concept Entity,character
e4251,中医科,Concept Entity,character
e4252,RIBAVIRIN,Concept Entity,character
e4253,腹膜,Concept Entity,character
e4254,一台变相光电比色计或分光光度计,Concept Entity,character
e4255,immunogen,Concept Entity,character
e4256,新型免疫生物制剂,Concept Entity,character
e4257,皮肤过敏,Concept Entity,character
e4258,感染了ASFV的家猪、野猪、软蜱等,Concept Entity,character
e4259,曲霉属,Concept Entity,character
e4260,传统疫苗受制作工艺有限制,Concept Entity,character
e4261,虫媒病毒,Concept Entity,character
e4262,广泛分布于全世界，大多腐生、少数寄生,Concept Entity,character
e4263,kǒuzhào,Concept Entity,character
e4264,phosphorus,Concept Entity,character
e4265,两个相同+ssRNA；,Concept Entity,character
e4266,中国医科大学教授,Concept Entity,character
e4267,可沉淀钙离子,Concept Entity,character
e4268,71%－73%,Concept Entity,character
e4269,红菇科（Russulaceae）,Concept Entity,character
e4270,4小时44分,Concept Entity,character
e4271,结膜炎,Concept Entity,character
e4272,从链霉菌中提取的链亲和素,Concept Entity,character
e4273,超氧化物歧化酶,Concept Entity,character
e4274,分,Concept Entity,character
e4275,rust,Concept Entity,character
e4276,副溶血性弧菌食物中毒,Concept Entity,character
e4277,微生物，异养生物,Concept Entity,character
e4278,1.03g/mL3,Concept Entity,character
e4279,禽巴氏杆菌病、禽出血性败血症,Concept Entity,character
e4280,扁桃体、淋巴结、胸腺,Concept Entity,character
e4281,Rabi,Concept Entity,character
e4282,多发性纤维素性浆膜炎和关节炎,Concept Entity,character
e4283,急性感染,Concept Entity,character
e4284,技术历史和卫生立法,Concept Entity,character
e4285,腾讯,Concept Entity,character
e4286,老头草、老头艾、薄雪草、雪绒花、小头矛香、火绒蒿、大头毛香,Concept Entity,character
e4287,消化内科、急诊科,Concept Entity,character
e4288,使人体获得的特异性免疫,Concept Entity,character
e4289,金霉素,Concept Entity,character
e4290,91,Concept Entity,character
e4291,普通培养基,Concept Entity,character
e4292,适合生活在极端环境中的微生物,Concept Entity,character
e4293,假单胞菌属,Concept Entity,character
e4294,念珠藻属,Concept Entity,character
e4295,妊娠初期若应用环磷酰胺，可能导致胎儿畸形,Concept Entity,character
e4296,蔗果三糖、蔗果四糖、蔗果五糖,Concept Entity,character
e4297,伞菌科,Concept Entity,character
e4298,IgG抗体,Concept Entity,character
e4299,免疫科,Concept Entity,character
e4300,trench,Concept Entity,character
e4301,螺旋形,Concept Entity,character
e4302,披膜病毒科（togavirus）,Concept Entity,character
e4303,梅毒未经治疗或治疗药物剂量不足，治疗不彻底,Concept Entity,character
e4304,食用油，淀粉，肉类,Concept Entity,character
e4305,被膜，皮质，髓质,Concept Entity,character
e4306,为简单细胞（有核）,Concept Entity,character
e4307,成人一次2-6片，一日3次,Concept Entity,character
e4308,菌丝,Concept Entity,character
e4309,1.65,Concept Entity,character
e4310,青虫菌，Bt,Concept Entity,character
e4311,Carbohydrate,Concept Entity,character
e4312,伞菌目 Agaricales,Concept Entity,character
e4313,Superinfection,Concept Entity,character
e4314,blood-testis,Concept Entity,character
e4315,最低等最原始的动物,Concept Entity,character
e4316,上海市免疫学研究所；上海市免疫学会,Concept Entity,character
e4317,它是从F+菌株中分离得到的,Concept Entity,character
e4318,3-6g,Concept Entity,character
e4319,生物体节律、航天节律,Concept Entity,character
e4320,免疫器官,Concept Entity,character
e4321,1974年,Concept Entity,character
e4322,duli,Concept Entity,character
e4323,木耳目,Concept Entity,character
e4324,藻类植物,Concept Entity,character
e4325,.新生儿增加等,Concept Entity,character
e4326,人们对能量及各种营养素的需求,Concept Entity,character
e4327,厌氧性细菌,Concept Entity,character
e4328,伊斯兰教,Concept Entity,character
e4329,肾脏、输尿管、膀胱、尿道,Concept Entity,character
e4330,Furadantin,Concept Entity,character
e4331,中国福建省,Concept Entity,character
e4332,人畜肠道,Concept Entity,character
e4333,蒲蛰龙,Concept Entity,character
e4334,空气干燥、冷刺激，微生物滋生易引发感染,Concept Entity,character
e4335,C24H42O21,Concept Entity,character
e4336,PII型,Concept Entity,character
e4337,细胞病毒,Concept Entity,character
e4338,肌注，成人1g/次，1次/日,Concept Entity,character
e4339,pure,Concept Entity,character
e4340,在发酵工业上有广泛用途,Concept Entity,character
e4341,￥26.70,Concept Entity,character
e4342,QC主管生测员,Concept Entity,character
e4343,Ti质粒,Concept Entity,character
e4344,1953年,Concept Entity,character
e4345,性传播,Concept Entity,character
e4346,蓝细菌,Concept Entity,character
e4347,肝脏,Concept Entity,character
e4348,疾病,Concept Entity,character
e4349,发热及急性疾病,Concept Entity,character
e4350,类似白色粉末，无臭、无味,Concept Entity,character
e4351,包含了古菌中的大多数种类,Concept Entity,character
e4352,愈伤组织,Concept Entity,character
e4353,广东省开平市勒冲乡龙凤里,Concept Entity,character
e4354,氧化汞(II),Concept Entity,character
e4355,黑粉菌纲,Concept Entity,character
e4356,179.17,Concept Entity,character
e4357,生物制品,Concept Entity,character
e4358,一个或多个多肽分子,Concept Entity,character
e4359,Persistent,Concept Entity,character
e4360,红色,Concept Entity,character
e4361,减敏治疗,Concept Entity,character
e4362,环境质量参数,Concept Entity,character
e4363,唾液、泪液、肠胃液、乳汁,Concept Entity,character
e4364,老鼠,Concept Entity,character
e4365,动力消耗少；能产生大量甲烷,Concept Entity,character
e4366,灵芝多糖、枸杞多糖,Concept Entity,character
e4367,脑组织及大脑中枢损伤严重，头疼、浑身无力、肢体运动障碍，最严重的是继发癫痫，视物不清，甚至失明等,Concept Entity,character
e4368,臭虫属,Concept Entity,character
e4369,virus infection,Concept Entity,character
e4370,cupric,Concept Entity,character
e4371,细菌所引起的传染病或感染性疾病,Concept Entity,character
e4372,嗜碱性粒细胞,Concept Entity,character
e4373,中上腹不适、胀痛，或绞痛，进食油腻后上腹疼痛加重；急性发作者腹痛，寒战高热和黄疸等三联征,Concept Entity,character
e4374,休眠子被激活有关,Concept Entity,character
e4375,在一定浓度下对病原体有抑制和杀灭作用,Concept Entity,character
e4376,主产于广西西部和南部,Concept Entity,character
e4377,马丁努斯·威廉·拜耶林克,Concept Entity,character
e4378,香菇（食用菌）,Concept Entity,character
e4379,黄色葡萄球菌,Concept Entity,character
e4380,146℃,Concept Entity,character
e4381,康康,Concept Entity,character
e4382,水质,Concept Entity,character
e4383,Macrophages,Concept Entity,character
e4384,trichinelliasis,Concept Entity,character
e4385,mycology,Concept Entity,character
e4386,微氧环境,Concept Entity,character
e4387,咽部干燥充血，灼热，肿痛，吞咽疼痛，黏痰,Concept Entity,character
e4388,菌物界,Concept Entity,character
e4389,黄绿色泡沫白带增多，外阴瘙痒,Concept Entity,character
e4390,C4H8O2,Concept Entity,character
e4391,酵母纲,Concept Entity,character
e4392,预防疾病、延长寿命等的科学,Concept Entity,character
e4393,冬菇、朴菇、构菌、青杠菌、毛柄金线菌,Concept Entity,character
e4394,３年,Concept Entity,character
e4395,滤过性病毒,Concept Entity,character
e4396,非特异性免疫增生剂,Concept Entity,character
e4397,抗菌药,Concept Entity,character
e4398,手，足，口,Concept Entity,character
e4399,甲胎蛋白,Concept Entity,character
e4400,反丁烯二酸,Concept Entity,character
e4401,19世纪末,Concept Entity,character
e4402,1912,Concept Entity,character
e4403,感染，与分娩相关的诱因，产褥期不良处理,Concept Entity,character
e4404,grana,Concept Entity,character
e4405,抑菌性广谱抗生素,Concept Entity,character
e4406,基因表达调控研究,Concept Entity,character
e4407,免疫反应，遗传因素，感染,Concept Entity,character
e4408,可溶性蛋白,Concept Entity,character
e4409,依靠化能合成作用来生存的细菌,Concept Entity,character
e4410,精液异常，生精障碍，精子、卵子结合障碍,Concept Entity,character
